seed,accuracy,macro_precision,macro_recall,macro_f1_score,weighted_precision,weighted_recall,weighted_f1_score
0,0.88,0.866201589583156,0.8778571453456022,0.871316313176543,0.8817403333988771,0.88,0.8803255430468355
0,0.88,0.866201589583156,0.8778571453456022,0.871316313176543,0.8817403333988771,0.88,0.8803255430468355
0,0.88,0.866201589583156,0.8778571453456022,0.871316313176543,0.8817403333988771,0.88,0.8803255430468355
